run_id,district,population,N,replicate,metric,mean,sd,min,max,P5,P25,P50,P75,P90,P95,P99,P_gt_1,P_gt_1_mc_se,P_gt_1_wilson_lo,P_gt_1_wilson_hi,P_gt_2,P_gt_2_mc_se,P_gt_2_wilson_lo,P_gt_2_wilson_hi,P_gt_0.0001,P_gt_0.0001_mc_se,P_gt_0.0001_wilson_lo,P_gt_0.0001_wilson_hi
rangpur_adult_N10000_r0,Rangpur,adult,10000,0,HQ_dermal,0.0009493620616156957,0.002297464166260602,6.26387048251861e-24,0.03398782932947805,9.968545628285267e-10,2.7674727419398613e-06,8.668511493239078e-05,0.0007779877167400225,0.002793465830715986,0.004852256429106508,0.01082081563289086,,,,,,,,,,,,
rangpur_child_N10000_r0,Rangpur,child,10000,0,HI,2.0008832513551402,6.459839682209012,6.46569590734124e-18,356.2056210532799,2.3501294311925093e-06,0.005459220442693967,0.17757652796493445,1.448952371702641,5.306045023525859,9.618298369322842,25.189035414301294,0.2992,0.0045790758893034305,0.29030367508369176,0.3082505386619719,0.2091,0.004066659439884289,0.2012419466891476,0.21718146356291204,,,,
rangpur_child_N10000_r0,Rangpur,child,10000,0,ELCR,7.709347522849378e-05,0.00024899405058574343,2.4900227668083145e-22,0.01373392641295591,9.045097286038646e-11,2.102214843003118e-07,6.836896389602508e-06,5.580859895689131e-05,0.0002043900245614772,0.0003707102079610144,0.0009708299282169113,,,,,,,,,0.1799,0.0038410413952468673,0.17249505705475324,0.1875507787021539
rangpur_child_N10000_r0,Rangpur,child,10000,0,ELCR_ED_AT,0.0008994238776657607,0.002904930590167007,2.9050265612763667e-21,0.1602291414844856,1.0552613500378422e-09,2.4525839835036374e-06,7.976379121202927e-05,0.0006511003211637319,0.0023845502865505667,0.004324952426211836,0.011326349162530634,,,,,,,,,0.4758,0.004994140166234825,0.4660228330217912,0.48559575249934944
rangpur_child_N10000_r0,Rangpur,child,10000,0,HQ_ing,1.9987197281461355,6.4554013114822375,6.455614580614149e-18,356.0647588544125,2.3450252223063157e-06,0.005450186630008083,0.17725286936006504,1.4468896025860711,5.299000636779038,9.611005391581857,25.169664805623633,,,,,,,,,,,,
rangpur_child_N10000_r0,Rangpur,child,10000,0,HQ_dermal,0.002163523209005059,0.005438391099744856,1.008132672709098e-20,0.1408621988674242,3.0350958981270666e-09,6.5343955826028985e-06,0.0002178081924527554,0.0017579997944782099,0.006143955172181586,0.011221933379980455,0.024838247112545776,,,,,,,,,,,,
mymensingh_adult_N10000_r0,Mymensingh,adult,10000,0,HI,1.3685291260792942,5.127894046949749,3.257846074317568e-36,148.98732747854672,1.295496377588754e-11,1.9855728818375485e-05,0.011402953340628852,0.4915742754567673,3.201717314281354,7.1913073392366975,22.444457722147437,0.1911,0.003931676360027616,0.1835132396553607,0.19892399453804327,0.1381,0.003450049130084961,0.13147686725053268,0.14500107077016303,,,,
mymensingh_adult_N10000_r0,Mymensingh,adult,10000,0,ELCR,0.0006142394666090228,0.0023031716367495803,1.4609078555554851e-39,0.06699050734237312,5.809967325750279e-15,8.908577679624707e-09,5.112700070265929e-06,0.00022056881006825974,0.001438228547718227,0.003227278622435775,0.010071170430192785,,,,,,,,,0.3047,0.004602802515859225,0.2957550882033821,0.3137949015602041
mymensingh_adult_N10000_r0,Mymensingh,adult,10000,0,ELCR_ED_AT,0.0006142394666090228,0.0023031716367495803,1.4609078555554851e-39,0.06699050734237312,5.809967325750279e-15,8.908577679624707e-09,5.112700070265929e-06,0.00022056881006825974,0.001438228547718227,0.003227278622435775,0.010071170430192785,,,,,,,,,0.3047,0.004602802515859225,0.2957550882033821,0.3137949015602041
mymensingh_adult_N10000_r0,Mymensingh,adult,10000,0,HQ_ing,1.3649765924644954,5.118159192776845,3.2464619012344114e-36,148.8677940941625,1.2911038501667288e-11,1.9796839288054906e-05,0.011361555711702068,0.4901529112627995,3.196063439373838,7.1717302720795,22.38037873376175,,,,,,,,,,,,
mymensingh_adult_N10000_r0,Mymensingh,adult,10000,0,HQ_dermal,0.003552533614799036,0.011689059715087428,1.1384173083156108e-38,0.2761196580216295,3.86149535437427e-14,5.925645817331467e-08,3.0565289867631115e-05,0.0013470902685731364,0.009293022591188043,0.019570938247058144,0.05925208369994609,,,,,,,,,,,,
mymensingh_child_N10000_r0,Mymensingh,child,10000,0,HI,7.509836447436825,31.36835547523436,6.128079302609651e-37,1540.9952968764605,4.7193183776405865e-11,0.00010120283166914223,0.0574497868003067,2.573035972713744,17.776441266426197,37.908129010013305,118.8675047955333,0.3202,0.004665532767005286,0.311126261880194,0.3294118239339012,0.2672,0.004424976384117773,0.2586178050099571,0.2759609846314298,,,,
mymensingh_child_N10000_r0,Mymensingh,child,10000,0,ELCR,0.0002893467354269326,0.0012090319201383056,2.3621081394544784e-41,0.05941819574425669,1.816439952306387e-15,3.899586502202098e-09,2.2124174377307017e-06,9.906024236308228e-05,0.0006843324724552211,0.0014608257973842992,0.004582147798051384,,,,,,,,,0.2495,0.004327236416005024,0.24111604703342016,0.2580763361502888
mymensingh_child_N10000_r0,Mymensingh,child,10000,0,ELCR_ED_AT,0.0033757119133142133,0.014105372401613565,2.7557928293635583e-40,0.6932122836829948,2.1191799443574518e-14,4.549517585902447e-08,2.5811536773524853e-05,0.0011557028275692932,0.007983878845310911,0.01704296763615016,0.05345839097726615,,,,,,,,,0.422,0.0049387852757535435,0.41235192295703094,0.43170798078879447
mymensingh_child_N10000_r0,Mymensingh,child,10000,0,HQ_ing,7.5015820295871425,31.345272003585706,6.123984065252352e-37,1540.4717415177663,4.709288765238782e-11,0.00010110039079783216,0.05735897060783301,2.568228505709541,17.741952989579804,37.87326141366702,118.79642439392477,,,,,,,,,,,,
mymensingh_child_N10000_r0,Mymensingh,child,10000,0,HQ_dermal,0.008254417849683887,0.02834535434031587,4.0952373572984915e-40,0.5495307566339029,5.3451280068935846e-14,1.256082691533417e-07,7.218541624470835e-05,0.003002149447079103,0.02146418532535928,0.043975147817833876,0.13224081662346612,,,,,,,,,,,,
comilla_adult_N10000_r0,Comilla,adult,10000,0,HI,12.097150161149953,21.56199634649027,2.13181872218994e-09,320.5750039332722,0.02207885321445356,0.7803710166637235,4.079069716707418,13.898979056670465,32.846372354746435,51.33839908331366,103.43062508623508,0.7229,0.004475662967650715,0.714043535290893,0.7315852782354594,0.6254,0.004840194624186098,0.6158669388240571,0.6348367543845771,,,,
comilla_adult_N10000_r0,Comilla,adult,10000,0,ELCR,0.005429547065132871,0.00968427916716043,9.546460532533784e-13,0.14414727431631386,9.92297071759458e-06,0.0003496181380383649,0.0018266321677436106,0.006233975592473876,0.014725076687432488,0.023033887440399255,0.046463993303449025,,,,,,,,,0.856,0.0035108973211986708,0.8489820275845624,0.8627445655755158
comilla_adult_N10000_r0,Comilla,adult,10000,0,ELCR_ED_AT,0.005429547065132871,0.00968427916716043,9.546460532533784e-13,0.14414727431631386,9.92297071759458e-06,0.0003496181380383649,0.0018266321677436106,0.006233975592473876,0.014725076687432488,0.023033887440399255,0.046463993303449025,,,,,,,,,0.856,0.0035108973211986708,0.8489820275845624,0.8627445655755158
comilla_adult_N10000_r0,Comilla,adult,10000,0,HQ_ing,12.065660144739716,21.520620371467626,2.1214356738963967e-09,320.32727625847525,0.022051046039099072,0.776929195640811,4.059182594985802,13.853279094386393,32.72239263873886,51.18641653422058,103.25331845210896,,,,,,,,,,,,
comilla_adult_N10000_r0,Comilla,adult,10000,0,HQ_dermal,0.031490016410234856,0.05175779698401478,1.0383048293543309e-11,0.6621123498990372,5.833167341326173e-05,0.0022805693643525742,0.011680663048876078,0.03852975226028794,0.08568468950064664,0.1279044177508409,0.25359617239840293,,,,,,,,,,,,
comilla_child_N10000_r0,Comilla,child,10000,0,HI,63.18176861226852,119.86748726687323,3.38916447508694e-07,2009.6075449299758,0.0805713410167761,3.4637979746904977,20.550179669594765,70.1075349186353,168.43662775878522,259.5923675834967,545.7381275529464,0.8514,0.00355693744673701,0.844293626304068,0.8582364996410204,0.801,0.003992480432012159,0.7930599474454902,0.8087088855353626,,,,
comilla_child_N10000_r0,Comilla,child,10000,0,ELCR,0.00243418736428559,0.004619468400087749,1.3064089789937626e-11,0.07746609741758068,3.1044175924159293e-06,0.00013342672229610413,0.0007919437841515012,0.0026989665733358403,0.00649019072815451,0.01000006548980059,0.021036201662652958,,,,,,,,,0.7805,0.004139079003836482,0.7722806852467337,0.7885038916673166
comilla_child_N10000_r0,Comilla,child,10000,0,ELCR_ED_AT,0.02839885258333188,0.05389379800102374,1.5241438088260563e-10,0.9037711365384413,3.621820524485251e-05,0.0015566450934545483,0.009239344148434182,0.03148794335558481,0.07571889182846928,0.11666743071434021,0.24542235273095112,,,,,,,,,0.9231,0.0026643271195557045,0.9177140205011988,0.9281610400775347
comilla_child_N10000_r0,Comilla,child,10000,0,HQ_ing,63.10856129629308,119.76399555783055,3.386986241835681e-07,2008.3803034187588,0.08048490054411668,3.4592113187878852,20.531875885409296,69.97320745685514,168.26420406326508,259.26095714297827,545.3830060687803,,,,,,,,,,,,
comilla_child_N10000_r0,Comilla,child,10000,0,HQ_dermal,0.0732073159754376,0.12689982842169392,2.1782332512591256e-10,2.2565091297191793,0.00010376899189614581,0.004291529055402918,0.0255841945326995,0.08584780938912064,0.19883031963309883,0.3086280813770747,0.6090602291037521,,,,,,,,,,,,
bogra_adult_N10000_r0,Bogra,adult,10000,0,HI,3.8282083818182007,60.42350624780289,3.183251161908255e-08,3503.420231805965,0.0004359733248942638,0.00658323591807791,0.04892305615512556,0.3652219541504606,2.2217381758281434,6.569588446862367,54.66943792179182,0.1553,0.0036219043333583505,0.1483336911233567,0.1625310373533877,0.1061,0.0030796556625700866,0.10021450654943583,0.1122880073669832,,,,
bogra_adult_N10000_r0,Bogra,adult,10000,0,ELCR,0.0017184039240132354,0.02713300021777723,1.4269770095134749e-11,1.5746119374616727,1.9475966930399387e-07,2.9505310824169967e-06,2.1949345534666996e-05,0.00016383485273021873,0.000995147909194155,0.002951429867048944,0.02453688134108804,,,,,,,,,0.3048,0.004603226694396009,0.2958542189364163,0.31389569402749584
bogra_adult_N10000_r0,Bogra,adult,10000,0,ELCR_ED_AT,0.0017184039240132354,0.02713300021777723,1.4269770095134749e-11,1.5746119374616727,1.9475966930399387e-07,2.9505310824169967e-06,2.1949345534666996e-05,0.00016383485273021873,0.000995147909194155,0.002951429867048944,0.02453688134108804,,,,,,,,,0.3048,0.004603226694396009,0.2958542189364163,0.31389569402749584
bogra_adult_N10000_r0,Bogra,adult,10000,0,HQ_ing,3.81867538669608,60.295556039504966,3.171060021141055e-08,3499.137638803717,0.0004327992651199864,0.006556735738704437,0.04877632341037111,0.3640774505115972,2.2114397982092333,6.558733037886543,54.526402980195655,,,,,,,,,,,,
bogra_adult_N10000_r0,Bogra,adult,10000,0,HQ_dermal,0.009532995122120943,0.13714651847777057,1.2191140767199679e-10,8.067854015639409,1.284778568606372e-06,1.9278528880860182e-05,0.0001399727453717568,0.0009973462843733617,0.0059287993769854015,0.017952710716208242,0.1453100344230246,,,,,,,,,,,,
bogra_child_N10000_r0,Bogra,child,10000,0,HI,16.042191862718905,217.62917707625587,4.187156109486747e-06,15865.385101280193,0.0021137753709872392,0.033948645421473744,0.2477604320451232,1.9050520722364783,11.82388988461917,33.266297294912235,233.73879999037263,0.3238,0.004679247375379934,0.31469801557764726,0.33303730544817906,0.2459,0.004306195420553972,0.23755864256595088,0.25443650540602697,,,,
bogra_child_N10000_r0,Bogra,child,10000,0,ELCR,0.0006181351744604739,0.00838934681583448,1.613985980072671e-10,0.6117873584285458,8.136480764262205e-08,1.3069410959289745e-06,9.545116495481407e-06,7.340926549133322e-05,0.00045574660386386666,0.0012824357603376153,0.00900995833219018,,,,,,,,,0.2194,0.004138401140537248,0.21139747443785403,0.22761802544776968
bogra_child_N10000_r0,Bogra,child,10000,0,ELCR_ED_AT,0.007211577035372194,0.09787571285140229,1.882983643418116e-09,7.137519181666368,9.492560891639238e-07,1.524764611917137e-05,0.0001113596924472831,0.000856441430732221,0.00531704371174511,0.014961750537272181,0.10511618054221876,,,,,,,,,0.5151,0.0049977193798771856,0.5053007307984958,0.5248876724507097
bogra_child_N10000_r0,Bogra,child,10000,0,HQ_ing,16.025726745271548,217.50158411422734,4.184408096484703e-06,15861.153737036375,0.0021094579759198305,0.03388365804260305,0.24746598321618468,1.9032031794049358,11.815652692766914,33.24833452727151,233.5915123160417,,,,,,,,,,,,
bogra_child_N10000_r0,Bogra,child,10000,0,HQ_dermal,0.01646511744735974,0.16151603669947867,2.748013002044047e-09,7.796888643039583,2.619161967842129e-06,4.220966393959779e-05,0.00030231667054607327,0.002266262640231063,0.013444899103878404,0.03679606589032142,0.2606156612337697,,,,,,,,,,,,
